iter	Logloss
224	0.3757096194
225	0.3753536953
226	0.3752058651
227	0.3750101154
228	0.3748675571
229	0.3744878019
230	0.3742419039
231	0.3740092931
232	0.3738092144
233	0.3734979094
234	0.3733241049
235	0.3732140359
236	0.3730605908
237	0.3727823322
238	0.3724208789
239	0.37229838
240	0.3721429203
241	0.3718108274
242	0.3716416091
243	0.3714340724
244	0.3711722728
245	0.3709655933
246	0.3707638858
247	0.3706794482
248	0.3703996894
249	0.3703536559
250	0.3700683251
251	0.3698216556
252	0.3694942346
253	0.3691921448
254	0.3689537477
255	0.3687306951
256	0.3685012132
257	0.3682698453
258	0.3678236543
259	0.367726101
260	0.3674114956
261	0.3672915684
262	0.3671884858
263	0.3668984402
264	0.3666904321
265	0.3663947288
266	0.3661940071
267	0.366084581
268	0.365654506
269	0.365428796
270	0.3653222845
271	0.365023838
272	0.3646577128
273	0.3646307099
274	0.3644088145
275	0.3641418286
276	0.3640109287
277	0.363845568
278	0.3636900227
279	0.3635529079
280	0.3632742207
281	0.3630770565
282	0.362885293
283	0.3626123493
284	0.3624727914
285	0.362269798
286	0.362027629
287	0.361766258
288	0.3616008544
289	0.3613842311
290	0.361324096
291	0.3610203347
292	0.3609322537
293	0.360747048
294	0.3605662142
295	0.3604258848
296	0.3602641245
297	0.3600790045
298	0.3598301062
299	0.3595832225
300	0.359504764
301	0.3593742285
302	0.3592154685
303	0.3589902513
304	0.358849579
305	0.3587936659
306	0.3586037239
307	0.358489433
308	0.3583069491
309	0.3582705166
310	0.3579757133
311	0.3578360268
312	0.3576735807
313	0.3574929827
314	0.3572861961
315	0.3569218068
316	0.3568464129
317	0.356706405
318	0.3564931891
319	0.3563974359
320	0.3563493879
321	0.356245148
322	0.3560706364
323	0.3558841662
324	0.3556883308
325	0.3555802763
326	0.3554895165
327	0.3553014177
328	0.3551025391
329	0.3549409288
330	0.3548772148
331	0.3546341242
332	0.3543620806
333	0.3542830649
334	0.3541162898
335	0.3539544223
336	0.3536983876
337	0.3535163965
338	0.3533273976
339	0.3531456851
340	0.3530137566
341	0.3529321263
342	0.3527675371
343	0.3526451882
344	0.3524710409
345	0.35223783
346	0.3520950575
347	0.3518256712
348	0.3516207277
349	0.351573987
350	0.3514898707
351	0.3513588637
352	0.3512556955
353	0.3510850842
354	0.3510457157
355	0.3508908347
356	0.3505780724
357	0.3505294671
358	0.350413226
359	0.3503443472
360	0.3503229377
361	0.3501247877
362	0.350023934
363	0.3500136686
364	0.3499772575
365	0.3497645775
366	0.3496288342
367	0.349504578
368	0.3494574729
369	0.3492432284
370	0.3491724207
371	0.3489344308
372	0.3488255404
373	0.3487852075
374	0.3487367094
375	0.3486136533
376	0.3483222361
377	0.348314371
378	0.3482395772
379	0.348126765
380	0.3480969333
381	0.3479465099
382	0.3477864212
383	0.3476403054
384	0.3474451987
385	0.3472866958
386	0.3471991721
387	0.3469152129
388	0.3466060938
389	0.3463214274
390	0.3461107404
391	0.3459374931
392	0.3458207806
393	0.3457510016
394	0.3456117223
395	0.345382819
396	0.3452083288
397	0.3451319705
398	0.3450007278
399	0.3448966809
400	0.3446910087
401	0.3446650987
402	0.3445374564
403	0.3444681489
404	0.3443821039
405	0.3442649413
406	0.3441824324
407	0.3439518361
408	0.343805656
409	0.3437466996
410	0.3435840607
411	0.3434831641
412	0.3434697269
413	0.3433404558
414	0.34323403
415	0.3431161602
416	0.3429077663
417	0.3426594895
418	0.3425558069
419	0.3423563496
420	0.3422093338
421	0.3420898995
422	0.341934547
423	0.3418851702
424	0.3417868453
425	0.341666661
426	0.3415608995
427	0.3413764011
428	0.341288813
429	0.3411969817
430	0.3410736041
431	0.3409674355
432	0.3408591024
433	0.3406999567
434	0.3404946917
435	0.340417369
436	0.3402442932
437	0.3401275378
438	0.3400351278
439	0.3398805468
440	0.3397257301
441	0.3396913336
442	0.3394401207
443	0.3391886079
444	0.3391674127
445	0.339091526
446	0.3389801497
447	0.3387105706
448	0.3386498783
449	0.3384367053
450	0.3383472957
451	0.3381963151
452	0.3379411376
453	0.3379333368
454	0.3378228605
455	0.3376590429
456	0.3374598214
457	0.3373957002
458	0.3372999899
459	0.3372598284
460	0.3371744692
461	0.3370499129
462	0.3369614676
463	0.3367666609
464	0.33671917
465	0.3365722613
466	0.3363995498
467	0.3363106117
468	0.3362219735
469	0.3361726397
470	0.3360197732
471	0.3359747469
472	0.335909597
473	0.3358647636
474	0.3357053178
475	0.3356340387
476	0.3354068713
477	0.3353031887
478	0.3352895587
479	0.3350633343
480	0.3349793895
481	0.3349721244
482	0.3349055172
483	0.3349032456
484	0.3348453393
485	0.3347247692
486	0.3345753959
487	0.334393962
488	0.334315825
489	0.3342936869
490	0.3341932618
491	0.3340253937
492	0.3339121101
493	0.3338487604
494	0.3336854999
495	0.3336359946
496	0.3336069771
497	0.3333753522
498	0.3332235786
499	0.3330463667
500	0.332986253
501	0.3327759732
502	0.3326095195
503	0.3325592641
504	0.3324436016
505	0.3324261569
506	0.3323584782
507	0.332316345
508	0.3322722189
509	0.3322208276
510	0.3321300678
511	0.3318346431
512	0.3317253456
513	0.3316581383
514	0.3315769367
515	0.3315285029
516	0.331469868
517	0.331372036
518	0.3313452903
519	0.3311285383
520	0.3310681032
521	0.3309361319
522	0.3307984599
523	0.3307270522
524	0.3305972453
525	0.3303992025
526	0.330235642
527	0.3301929945
528	0.3301818076
529	0.3300670452
530	0.3298955339
531	0.3297703347
532	0.3296672735
533	0.3294964908
534	0.329377978
535	0.3292061881
536	0.3291262509
537	0.3289950939
538	0.3288720377
539	0.3285647403
540	0.3284337119
541	0.3283174493
542	0.3282441557
543	0.3281587322
544	0.3280507206
545	0.327837569
546	0.3277784626
547	0.3273863846
548	0.3273370293
549	0.3271945139
550	0.3271213274
551	0.3270592636
552	0.3270562847
553	0.3268450191
554	0.3266694144
555	0.3265406148
556	0.3265355142
557	0.3263908129
558	0.3263257487
559	0.326183662
560	0.3259411715
561	0.3257705817
562	0.3256456825
563	0.325511118
564	0.3253368849
565	0.3252880225
566	0.3251786178
567	0.3251289625
568	0.3251134894
569	0.3250216795
570	0.3249528435
571	0.3249235689
572	0.3248643125
573	0.3247576081
574	0.3246647695
575	0.3245434922
576	0.3244933653
577	0.3243966692
578	0.3243144175
579	0.3242609045
580	0.3242111635
581	0.3240682623
582	0.3239306761
583	0.3238682265
584	0.323652889
585	0.3234620684
586	0.3233742017
587	0.3233311257
588	0.3232935788
589	0.3230853134
590	0.3229869457
591	0.3229486273
592	0.3229407621
593	0.3229160737
594	0.32270888
595	0.3226927211
596	0.322628707
597	0.322517245
598	0.3225035935
599	0.3224342218
600	0.3222834984
601	0.3221398686
602	0.3220618602
603	0.3220232417
604	0.322012912
605	0.321865789
606	0.3218205698
607	0.3218042181
608	0.3216450509
609	0.3215310386
610	0.3214381143
611	0.3213682282
612	0.3213218518
613	0.3212995636
614	0.3211964168
615	0.3210965489
616	0.3210075678
617	0.3208706031
618	0.3207464325
619	0.3203845721
620	0.3203143002
621	0.3200933906
622	0.3199551614
623	0.3198361343
624	0.3196840179
625	0.3196739454
626	0.319594844
627	0.319506313
628	0.3194407988
629	0.31934601
630	0.3192775598
631	0.3192280759
632	0.3191610186
633	0.3190740735
634	0.319038434
635	0.3189623329
636	0.3189192354
637	0.3188618864
638	0.3188070876
639	0.3187101128
640	0.3185940003
641	0.3185026619
642	0.3184238391
643	0.3180767874
644	0.3180593641
645	0.3177660396
646	0.3176887169
647	0.3176608782
648	0.3175511735
649	0.3174723507
650	0.3173709612
651	0.3171546379
652	0.3170629566
653	0.3170360608
654	0.3169421507
655	0.3168898165
656	0.3168405683
657	0.3167488012
658	0.3166920951
659	0.3165015746
660	0.3164538266
661	0.3163439719
662	0.3162999957
663	0.3160817864
664	0.3160276949
665	0.3159422285
666	0.3159211834
667	0.3158790074
668	0.3157759034
669	0.3156283732
670	0.3154156717
671	0.3153865043
672	0.3153097603
673	0.3152557973
674	0.3151371131
675	0.3150633051
676	0.3149376773
677	0.3148950727
678	0.3146877075
679	0.3144727771
680	0.3143841604
681	0.3141813814
682	0.314106009
683	0.3139442701
684	0.3138904572
685	0.3137047585
686	0.3136071837
687	0.3134265857
688	0.3132948072
689	0.3131742799
690	0.3131118517
691	0.3130856418
692	0.3130797697
693	0.3130334147
694	0.3129951177
695	0.312868997
696	0.3127680146
697	0.3127020504
698	0.3126416796
699	0.3126223489
700	0.3124968711
701	0.3124387291
702	0.3124237918
703	0.3123652426
704	0.3123243953
705	0.3122662319
706	0.3122158908
707	0.3121417399
708	0.3120681677
709	0.3119593631
710	0.3118928202
711	0.3118744111
712	0.3118139117
713	0.311631792
714	0.311498642
715	0.3113168866
716	0.3112153257
717	0.3110977773
718	0.310959741
719	0.3108634091
720	0.3106164396
721	0.3104760459
722	0.3104174753
723	0.3102884185
724	0.3102251974
725	0.3101191574
726	0.3099677268
727	0.3099522966
728	0.3098882611
729	0.3097155496
730	0.3095585469
731	0.3094801313
732	0.3093792347
733	0.3089300863
734	0.3088329615
735	0.3087296647
736	0.3086242247
737	0.3084299538
738	0.3083863419
739	0.3082637573
740	0.3080882383
741	0.3079419511
742	0.3078664715
743	0.3077948924
744	0.3075544807
745	0.3075237703
746	0.3074375967
747	0.3073897415
748	0.3072235879
749	0.3071129188
750	0.306959988
751	0.306919698
752	0.306869314
753	0.3067285131
754	0.3065760109
755	0.3064809006
756	0.3064334741
757	0.3062979237
758	0.3062388174
759	0.3061671739
760	0.3060992809
761	0.3059822468
762	0.3058591264
763	0.3057815466
764	0.3056432745
765	0.3055761102
766	0.3055232187
767	0.3053401133
768	0.3053049666
769	0.3051644657
770	0.3051141032
771	0.3050494462
772	0.3049838463
773	0.3049300119
774	0.3046627259
775	0.3044983725
776	0.3043341047
777	0.3043025585
778	0.3042528388
779	0.3041459416
780	0.304020528
781	0.3039602644
782	0.3037815308
783	0.3037779304
784	0.3034936712
785	0.3034154056
786	0.3033121088
787	0.3031912814
788	0.3031272245
789	0.3030774192
790	0.3029371112
791	0.3027588919
792	0.3026298994
793	0.3025746292
794	0.302469275
795	0.3024062896
796	0.3023090577
797	0.3022724109
798	0.3021834727
799	0.3021285454
800	0.3019741144
801	0.3019381534
802	0.301886655
803	0.3018708818
804	0.3015485185
805	0.3014376994
806	0.3013952877
807	0.3013249087
808	0.3012531581
809	0.3009404386
810	0.3008791248
811	0.3007767067
812	0.3005962586
813	0.30055644
814	0.3004515144
815	0.3003680197
816	0.3002248614
817	0.2999200285
818	0.2998658084
819	0.2997738056
820	0.2996482421
821	0.2996138669
822	0.2994917537
823	0.299385178
824	0.2992804024
825	0.2991542173
826	0.2990616359
827	0.2987963216
828	0.2986657646
829	0.2986148448
830	0.2984385115
831	0.2984197167
832	0.2983090476
833	0.2981184627
834	0.2980659356
835	0.2978614636
836	0.2977397361
837	0.2975042965
838	0.2971747966
839	0.297037939
840	0.296886787
841	0.2968197512
842	0.2967692815
843	0.2966732497
844	0.2965738318
845	0.2963089246
846	0.2962810645
847	0.2962398315
848	0.2961999272
849	0.2961293767
850	0.2960594477
851	0.2958373595
852	0.2956254938
853	0.2955760956
854	0.2955284762
855	0.2952560682
856	0.2950011264
857	0.294874427
858	0.2948310509
859	0.2946570964
860	0.2944009759
861	0.2942593607
862	0.2940653254
863	0.2939576138
864	0.2938604462
865	0.293825021
866	0.2936842415
867	0.2936666253
868	0.2933938959
869	0.2932783405
870	0.2932346644
871	0.2931600421
872	0.2930984497
873	0.2930965209
874	0.2930329141
875	0.29288952
876	0.2926293705
877	0.292547826
878	0.2924456221
879	0.2923169725
880	0.2921296666
881	0.2919778502
882	0.2918037029
883	0.2917577765
884	0.2915710278
885	0.2914941766
886	0.2914207759
887	0.2913644769
888	0.2913223438
889	0.291299027
890	0.2912814322
891	0.2911161573
892	0.2910653875
893	0.2909961229
894	0.2908950334
895	0.2907000981
896	0.290647271
897	0.2906061451
898	0.2904629225
899	0.2903838211
900	0.2903340157
901	0.2902643439
902	0.2901107702
903	0.2898602003
904	0.2897824062
905	0.2897527888
906	0.2896139595
907	0.2895629111
908	0.2894869601
909	0.2894392121
910	0.2893805343
911	0.289286067
912	0.289186542
913	0.2890258746
914	0.2887977
915	0.2887455801
916	0.2885762118
917	0.2883938136
918	0.2881496515
919	0.2879417934
920	0.2879193124
921	0.2878338674
922	0.2877490869
923	0.2875875837
924	0.2874823152
925	0.287440075
926	0.2872637845
927	0.2870429393
928	0.2867947696
929	0.2866346595
930	0.2865373419
931	0.2863102174
932	0.2862683414
933	0.2861937405
934	0.2861567508
935	0.2860746062
936	0.2860324945
937	0.2859767528
938	0.2857405845
939	0.285710024
940	0.2855933757
941	0.2853685872
942	0.2852078556
943	0.2850556534
944	0.2849518208
945	0.2848593465
946	0.2847848099
947	0.2846577034
948	0.284437051
949	0.2843951965
950	0.2843368187
951	0.2843207884
952	0.2842229779
953	0.2841989753
954	0.2841507344
955	0.2839452551
956	0.2839055436
957	0.2838536595
958	0.2837937601
959	0.283656431
960	0.2835170232
961	0.283480955
962	0.2834396791
963	0.2833936884
964	0.2833785796
965	0.2831574344
966	0.282882219
967	0.2828526015
968	0.2827221945
969	0.2825877586
970	0.2825073071
971	0.2823148149
972	0.2822288342
973	0.2820074103
974	0.2819574335
975	0.2817590049
976	0.281546882
977	0.2812436993
978	0.2812103529
979	0.2811647051
980	0.2810683947
981	0.281003502
982	0.2809676695
983	0.2809054771
984	0.2808005086
985	0.2807150423
986	0.2805586611
987	0.280515435
988	0.2804181817
989	0.2801504242
990	0.280081674
991	0.2799866708
992	0.2798867172
993	0.2798117305
994	0.2796233745
995	0.279497811
996	0.2794601998
997	0.2793488449
998	0.2792919245
999	0.2791162769
